3;-3;0,5;-2;0,10040907;;-3;0,5;-2;0,1;;-3;0,5;-2;0,1
3;-3;0,5;-3;0,10040907;;-3;0,5;-3;0,1;;-3;0,5;-3;0,1
3;-3;0,75;-1;0,09966192;;-3;0,75;-1;0,1;;-3;0,75;-1;0,1
3;-3;0,75;-2;0,10067018;;-3;0,75;-2;0,1;;-3;0,75;-2;0,1
3;-3;0,75;-3;0,10067018;;-3;0,75;-3;0,1;;-3;0,75;-3;0,1
3;-3;1;-1;0,09988629;;-3;1;-1;0,1;;-3;1;-1;0,1
3;-3;1;-2;0,10093699;;-3;1;-2;0,1;;-3;1;-2;0,1
3;-3;1;-3;0,10093699;;-3;1;-3;0,1;;-3;1;-3;0,1
4;-0,25;0,25;-1;0,10530533;;-0,25;0,25;-1;0,08684661;;-0,25;0,25;-1;0,0883336
4;-0,25;0,25;-2;0,10586582;;-0,25;0,25;-2;0,08703232;;-0,25;0,25;-2;0,09165574
4;-0,25;0,25;-3;0,10267496;;-0,25;0,25;-3;0,08804266;;-0,25;0,25;-3;0,09192146
4;-0,25;0,5;-1;0,10067709;;-0,25;0,5;-1;0,08889562;;-0,25;0,5;-1;0,09212901
4;-0,25;0,5;-2;0,10323817;;-0,25;0,5;-2;0,08119189;;-0,25;0,5;-2;0,09909967
4;-0,25;0,5;-3;0,10820233;;-0,25;0,5;-3;0,08261507;;-0,25;0,5;-3;0,09499167
4;-0,25;0,75;-1;0,09295388;;-0,25;0,75;-1;0,08177057;;-0,25;0,75;-1;0,08108022
4;-0,25;0,75;-2;0,10442075;;-0,25;0,75;-2;0,07993118;;-0,25;0,75;-2;0,09358486
4;-0,25;0,75;-3;0,10511753;;-0,25;0,75;-3;0,08294345;;-0,25;0,75;-3;0,09187956
4;-0,25;1;-1;0,06886799;;-0,25;1;-1;0,05118155;;-0,25;1;-1;0,06303904
4;-0,25;1;-2;0,09954629;;-0,25;1;-2;0,08128043;;-0,25;1;-2;0,09079247
4;-0,25;1;-3;0,10102729;;-0,25;1;-3;0,08383501;;-0,25;1;-3;0,09430193
4;-0,5;0,25;-1;0,10485466;;-0,5;0,25;-1;0,09683711;;-0,5;0,25;-1;0,09650473
4;-0,5;0,25;-2;0,10655725;;-0,5;0,25;-2;0,09369129;;-0,5;0,25;-2;0,1010771
4;-0,5;0,25;-3;0,10509421;;-0,5;0,25;-3;0,10047251;;-0,5;0,25;-3;0,10224041
4;-0,5;0,5;-1;0,10367177;;-0,5;0,5;-1;0,10189495;;-0,5;0,5;-1;0,09732847
4;-0,5;0,5;-2;0,10730551;;-0,5;0,5;-2;0,09699809;;-0,5;0,5;-2;0,10471521
4;-0,5;0,5;-3;0,10549658;;-0,5;0,5;-3;0,10000436;;-0,5;0,5;-3;0,10459315
4;-0,5;0,75;-1;0,09788045;;-0,5;0,75;-1;0,09890674;;-0,5;0,75;-1;0,09745906
4;-0,5;0,75;-2;0,10000503;;-0,5;0,75;-2;0,10232919;;-0,5;0,75;-2;0,10115179
4;-0,5;0,75;-3;0,10000326;;-0,5;0,75;-3;0,09981988;;-0,5;0,75;-3;0,10233246
4;-0,5;1;-1;0,0943941;;-0,5;1;-1;0,09353824;;-0,5;1;-1;0,09641045
4;-0,5;1;-2;0,10112306;;-0,5;1;-2;0,09533309;;-0,5;1;-2;0,10033918
4;-0,5;1;-3;0,09925087;;-0,5;1;-3;0,0914735;;-0,5;1;-3;0,09938517
4;-1;0,25;-1;0,1017944;;-1;0,25;-1;0,09981062;;-1;0,25;-1;0,09925177
4;-1;0,25;-2;0,1017944;;-1;0,25;-2;0,09900268;;-1;0,25;-2;0,1001583
4;-1;0,25;-3;0,1017944;;-1;0,25;-3;0,10070366;;-1;0,25;-3;0,1001583
4;-1;0,5;-1;0,10121074;;-1;0,5;-1;0,09914715;;-1;0,5;-1;0,09998653
4;-1;0,5;-2;0,1038235;;-1;0,5;-2;0,09979193;;-1;0,5;-2;0,10040465
4;-1;0,5;-3;0,1038235;;-1;0,5;-3;0,09887058;;-1;0,5;-3;0,10040465
4;-1;0,75;-1;0,09956334;;-1;0,75;-1;0,09980024;;-1;0,75;-1;0,09932829
4;-1;0,75;-2;0,10337612;;-1;0,75;-2;0,09875786;;-1;0,75;-2;0,0987539
4;-1;0,75;-3;0,10291881;;-1;0,75;-3;0,09976411;;-1;0,75;-3;0,10065061
